id,styr,stname,stabbr,stfips,year,rml,prcng,mml,mml_year,years_since_mml,rmlsl,regag,lcauth,edib,conc,hemp,rtl,pblus,pblus2,mmlhc,rmlhc,mmlout,hmdl,hmdl2,pkr,warnr,warnthc,warnsize,adgn,adyth,undrg,undrg2,drvpr,drvpr2,drvpr3,opncn,opncn2,tax,tax2,thclim,estlm,pkwrn
574,WA2022,Washington,WA,53,2022,1,1,1,1998,24,1,1,0,2,2,3,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
570,WA2018,Washington,WA,53,2018,1,1,1,1998,20,1,1,0,2,2,0,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
566,WA2014,Washington,WA,53,2014,1,1,1,1998,16,0,1,0,2,2,0,1,2,1,0,1,0,2,1,1,2,2,2,2,2,1,1,5,3,2,1,0,1,1,0,1,1
575,WA2023,Washington,WA,53,2023,1,1,1,1998,25,1,1,0,2,2,3,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
568,WA2016,Washington,WA,53,2016,1,1,1,1998,18,1,1,0,2,2,0,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
576,WA2024,Washington,WA,53,2024,1,1,1,1998,26,1,1,0,2,2,3,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
588,WI2024,Wisconsin,WI,55,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,WI2019,Wisconsin,WI,55,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,WI2020,Wisconsin,WI,55,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,WI2021,Wisconsin,WI,55,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,WI2017,Wisconsin,WI,55,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,WI2023,Wisconsin,WI,55,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,WI2015,Wisconsin,WI,55,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,WI2014,Wisconsin,WI,55,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,WI2016,Wisconsin,WI,55,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,WI2013,Wisconsin,WI,55,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,WI2022,Wisconsin,WI,55,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,WI2018,Wisconsin,WI,55,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,WV2021,West Virginia,WV,54,2021,0,0,1,2017,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,WV2024,West Virginia,WV,54,2024,0,0,1,2017,7,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,WV2014,West Virginia,WV,54,2014,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,WV2016,West Virginia,WV,54,2016,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,WV2022,West Virginia,WV,54,2022,0,0,1,2017,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,WV2023,West Virginia,WV,54,2023,0,0,1,2017,6,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,WV2017,West Virginia,WV,54,2017,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,WV2020,West Virginia,WV,54,2020,0,0,1,2017,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,WV2015,West Virginia,WV,54,2015,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,WV2013,West Virginia,WV,54,2013,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,WV2019,West Virginia,WV,54,2019,0,0,1,2017,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,WV2018,West Virginia,WV,54,2018,0,0,1,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,WY2013,Wyoming,WY,56,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,WY2016,Wyoming,WY,56,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,WY2021,Wyoming,WY,56,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,WY2024,Wyoming,WY,56,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,WY2017,Wyoming,WY,56,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,WY2018,Wyoming,WY,56,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,WY2019,Wyoming,WY,56,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,WY2020,Wyoming,WY,56,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,WY2023,Wyoming,WY,56,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,WY2022,Wyoming,WY,56,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,WY2014,Wyoming,WY,56,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,WY2015,Wyoming,WY,56,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
